,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,lifestyle,ratio,map_lifestyle,detail_lifestyle
115,온사이트,,경북칠곡군,054-974-1102,경상북도 칠곡군 왜관읍 왜관리 648,35.986009,128.408407,카페|커피,1,카페,5,297409,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
116,달콤커피,동대문역사문화공원점,서울중구,02-2269-8007,서울특별시 중구 을지로6가 18-21 굿모닝시티 2층,37.566875,127.00728,커피|카페,2,카페,3.5,79419,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
117,도쿄빙수,,서울마포구,02-322-0321,서울특별시 마포구 상수동 310-20,37.548279,126.922051,토마토빙수|빙수,5,카페,3.8,96671,커피 한잔의 낭만파,0.810000002,빙수는 언제나 맛있지!,언제먹어도 맛있는 빙수맛집~
118,위켄드 커피,,경기고양시덕양구,070-4146-9239,경기도 고양시 덕양구 화정동 923-9,37.63908,126.831302,앙버터|카페,3,카페,4.333333333,315259,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
119,그라퍼,,경기화성시,031-374-3966,경기도 화성시 745-2,37.203056,127.121889,갤러리카페|카페,2,카페,3,44189,커피 한잔의 낭만파,0.810000002,갤러리 카페는 어때요?,평소와 다르게 색다른 카페는 어때?!
121,잉크,,부산기장군,051-728-2656,부산광역시 기장군 장안읍 월내리 141-3,35.3261,129.276,이색카페|카페,3,카페,5,334650,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
123,썬댄스플레이스,,서울용산구,02-790-2293,서울특별시 용산구 이태원동 260-18,37.5427,126.991,브런치|카페,6,카페,4,257110,커피 한잔의 낭만파,0.810000002,브런치는 여기서~,오늘은 브런치 어때?
124,어트렉티브,,강원춘천시,010-2033-8844,강원도 춘천시 퇴계동 1149-7,37.864566,127.727818,카페|커피,3,카페,3.666666667,273893,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
125,델문도,,제주제주시,064-702-0007,제주특별자치도 제주시 조천읍 함덕리 1008-1,33.543778,126.668836,cafe|커피,20,카페,3.6,94127,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
126,비에이치 테이블,,서울광진구,010-7171-7671,서울특별시 광진구 자양동 775-10,37.537774,127.080782,브런치|샌드위치,1,카페,5,197746,커피 한잔의 낭만파,0.810000002,브런치는 여기서~,오늘은 브런치 어때?
127,K375,,서울광진구,02-463-3368,서울특별시 광진구 화양동 3-75,37.543139,127.071265,cafe|수제케이크,6,카페,3.166666667,9062,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
128,안녕육지사람,,제주제주시,010-2823-0170,제주특별자치도 제주시 우도면 1197-4,33.515218,126.957221,땅콩아이스크림|카페,3,카페,3.666666667,264402,커피 한잔의 낭만파,0.810000002,아이스크림 맛집은 여기!,맛있는 디저트로 완벽하게 마무리 가즈아~
129,뜨아아아 커피집,,서울성동구,070-4256-2555,서울특별시 성동구 행당동 264,37.560231,127.035054,한옥카페|커피,4,카페,3.5,117309,커피 한잔의 낭만파,0.810000002,한옥 갬성 카페,한옥 감성 느끼고 싶다면 여기로!
130,베로키오,,경기파주시,031-945-3071,경기도 파주시 탄현면 성동리 87-3,37.79084,126.685547,커피|카페,4,카페,3.75,176522,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
131,에그드랍,산본로데오점,경기군포시,031-395-7779,경기도 군포시 산본동 1137-2 여명프라자 104호,37.359726,126.930485,샌드위치|토스트,3,카페,4.333333333,276429,커피 한잔의 낭만파,0.810000002,샌드위치 맛집!,"샌드위치, 토스트  맛집!"
132,위더스트래블,,제주제주시,070-4262-7768,제주특별자치도 제주시 일도1동 1298-22,33.515352,126.525146,브런치카페|카페,1,카페,5,314989,커피 한잔의 낭만파,0.810000002,브런치는 여기서~,오늘은 브런치 어때?
133,산토리니,,강원춘천시,033-242-3010,강원도 춘천시 동면 장학리 144-16,37.891408,127.776305,그리스|카페,8,카페,3.125,207984,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
134,더브릿지,,서울마포구,02-332-4402,서울특별시 마포구 서교동 398-5,37.549865,126.918444,좌식카페|카페,4,카페,3.25,90258,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
135,레드메이플,,경기성남시분당구,070-4142-8368,경기도 성남시 분당구 판교동 614-6,37.391577,127.089603,카페|스콘,1,카페,5,120734,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
136,맷차,,서울서대문구,02-336-4812,서울시 서대문구 연희동 128-27,37.567275,126.928105,디저트카페,2,카페,3.5,140567,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
137,더로드101,,경남하동군,070-4458-4650,경상남도 하동군 화개면 삼신리 341-3,35.2155,127.638,카페|커피,5,카페,3.8,89482,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
138,도밍고팩토리,,서울중구,070-7644-5552,서울특별시 종로구 명륜2가 216-4,37.584127,126.997527,카페|디저트,3,카페,3.666666667,95747,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
139,삼문당 커피로스터,,경남통영시,055-645-9092,경상남도 통영시 태평동 385-1 2층,34.846582,128.424232,로스터리카페|커피,5,카페,4,209657,커피 한잔의 낭만파,0.810000002,핸드메이드 커피파는 곳,핸드드롭 커피로 풍미 up~
140,에버브라운,,경기성남시분당구,070-7430-2618,경기도 성남시 분당구 운중동 41-1,37.390879,127.057944,브런치카페|카페,2,카페,4,276831,커피 한잔의 낭만파,0.810000002,브런치는 여기서~,오늘은 브런치 어때?
141,면곡당,,서울광진구,010-3808-1743,서울시 광진구 중곡동 569-4,37.570641,127.081986,카페|디저트카페,2,카페,5,143907,커피 한잔의 낭만파,0.810000002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
142,아마스빈,,경북포항시북구,010-8956-9255,경상북도 포항시 북구 대흥동 546-1,36.037539,129.364317,버블티|카페,1,카페,3,260544,커피 한잔의 낭만파,0.810000002,분위기 좋은 카페 여기있지~,"밀크티,홍차 왤케 맛있지?!"
145,북카페 눈,,경기파주시,031-955-7620,경기도 파주시 문발동 532-2,37.707447,126.687216,북카페|빙수,4,카페,4,191856,커피 한잔의 낭만파,0.805199981,빙수는 언제나 맛있지!,언제먹어도 맛있는 빙수맛집~
146,밤부카페,,서울마포구,02-3144-0446,서울특별시 마포구 합정동 386-11,37.550573,126.910947,크로와상|카페,13,카페,3.846153846,169281,커피 한잔의 낭만파,0.805100024,분위기 좋은 카페 여기있지~,맛있는 디저트로 완벽하게 마무리 가즈아~
147,스타벅스,,제주제주시,064-783-3537,제주특별자치도 제주시 조천읍 함덕리 1004-27,33.5425,126.669,말차|카페,8,카페,4,243510,커피 한잔의 낭만파,0.805100024,말차 맛집은 여기라구!,프랜차이즈 카페모음
149,어니스트케이프,,울산울주군,052-239-3677,울산광역시 울주군 서생면 대송리 303,35.3616,129.356,카페|디저트,3,카페,4.333333333,271928,커피 한잔의 낭만파,0.805000007,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
150,감꽃당,,서울중구,02-747-3999,서울특별시 종로구 익선동 166-17,37.573798,126.990102,디저트카페,4,카페,4,16602,커피 한잔의 낭만파,0.805000007,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
151,Pres Coffee,,서울송파구,02-424-0426,서울특별시 송파구 송파동 42-6 4F,37.50956,127.109426,루프탑|카페,2,카페,4,10306,커피 한잔의 낭만파,0.805000007,분위기 좋은 루프탑 카페,분위기 좋은 루프탑 카페를 찾는다면 여기지~
152,레이데이커피,,대구달서구,053-562-9990,대구광역시 달서구 장기동 511,35.846411,128.532708,커피|카페,3,카페,3.666666667,121182,커피 한잔의 낭만파,0.8028,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
153,빌즈,,서울송파구,02-3213-4185,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 1층,37.513101,127.103432,팬케이크|브런치,11,카페,3.545454545,199259,커피 한잔의 낭만파,0.801999986,브런치는 여기서~,오늘은 브런치 어때?
154,공간이음,,경남진주시,055-795-2579,경상남도 진주시 사봉면 무촌리 461-1,35.181659,128.263695,한옥카페,2,카페,4.5,33244,커피 한잔의 낭만파,0.801500022,한옥 갬성 카페,한옥 감성 느끼고 싶다면 여기로!
155,리즌커피,,충남천안시동남구,010-3493-3208,충청남도 천안시 동남구 신방동 966,36.7785,127.133,카페,2,카페,5,125569,커피 한잔의 낭만파,0.800700009,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
156,루프808,,서울강남구,02-3452-8088,서울특별시 강남구 역삼동 808,37.50435,127.025049,루프탑|브런치카페,1,카페,4,124246,커피 한잔의 낭만파,0.799799979,분위기 좋은 루프탑 카페,분위기 좋은 루프탑 카페를 찾는다면 여기지~
157,라벨스하이디,,서울강서구,02-2668-4012,서울특별시 강서구 마곡동 772-8,37.5606,126.833,카페|커피,1,카페,5,118605,커피 한잔의 낭만파,0.797200024,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
158,89Mansion,,서울강남구,070-4112-5667,서울특별시 강남구 신사동 523-30,37.521427,127.020814,레스토랑|카페,5,카페,4.6,4142,커피 한잔의 낭만파,0.791499972,브런치는 여기서~,"분위기 좋은 카페, 여기있지~"
159,모모스커피,,부산해운대구,051-745-1427,부산광역시 해운대구 우동 1493,35.169702,129.128715,커피|카페,4,카페,4.25,149234,커피 한잔의 낭만파,0.790899992,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
160,요새,,경기남양주시,031-576-3889,경기도 남양주시 와부읍 팔당리 785,37.55252,127.237138,브런치|카페,9,카페,3.111111111,303308,커피 한잔의 낭만파,0.789799988,브런치는 여기서~,오늘은 브런치 어때?
161,오늘의너에게,,경남통영시,031-202-0118,경상남도 통영시 광도면 죽림리 1570-22,34.885004,128.419801,스콘|카페,2,카페,4.5,289371,커피 한잔의 낭만파,0.789200008,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
162,아디스브라운,,충남당진시,041-355-3400,충청남도 당진시 대덕동 633-3,36.87008,126.644205,핸드드립커피|카페,5,카페,4.6,259122,커피 한잔의 낭만파,0.788800001,핸드메이드 커피파는 곳,핸드드롭 커피로 풍미 up~
163,꼼므스튜디오,,대전서구,010-9484-8186,대전광역시 서구 관저동 1520,36.298156,127.336751,스튜|카페,1,카페,4,57305,커피 한잔의 낭만파,0.783999979,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
164,슬로우가든,성북동점,서울성북구,02-762-7187,서울시 성북구 성북동 107-1,37.592968,126.996676,와플|카페,6,카페,3.833333333,245216,커피 한잔의 낭만파,0.783399999,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
165,메리툴린카투,,경북포항시북구,,경상북도 포항시 북구 두호동 193-2,36.064746,129.384448,카페|루프탑,3,카페,4.333333333,142076,커피 한잔의 낭만파,0.783399999,분위기 좋은 루프탑 카페,분위기 좋은 루프탑 카페를 찾는다면 여기지~
166,빌리엔젤,,서울중구,02-2160-8488,서울특별시 종로구 공평동 144,37.571978,126.982453,크레이프|디저트카페,1,카페,3,199224,커피 한잔의 낭만파,0.783399999,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
167,꼬앙드파리,,서울송파구,02-2019-0216,서울 송파구 오금동 16-6,37.509422,127.128477,디저트카페|카페,4,카페,3.75,56706,커피 한잔의 낭만파,0.783399999,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
168,디트로네,,서울송파구,02-422-5021,서울특별시 송파구 송파동 7-1,37.508947,127.104794,cafe|마카롱,10,카페,4.1,111961,커피 한잔의 낭만파,0.783399999,달달한거 먹고싶으면 여기로~,달달한게 땡긴다? 여기로 가자!
169,CEO 커피,,인천미추홀구,032-887-0066,인천광역시 미추홀구 용현동 450-70 인천보훈병원 바로 옆 건물 5층,37.456093,126.651644,커피|카페,1,카페,5,7767,커피 한잔의 낭만파,0.783299983,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
170,미드글라스커피,,충남아산시,010-3028-7435,충청남도 아산시 탕정면 명암리 932-5,36.797922,127.059229,디저트|카페,2,카페,4.5,156691,커피 한잔의 낭만파,0.783299983,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
171,브디런,,전북전주시덕진구,070-8848-3694,전라북도 전주시 덕진구 금암동 1312-3,35.843445,127.127467,브런치카페,1,카페,3,194156,커피 한잔의 낭만파,0.782999992,브런치는 여기서~,오늘은 브런치 어때?
172,맥심플랜트,,서울용산구,070-4287-8557,서울특별시 용산구 한남동 683-140,37.536998,127.000982,커피|카페,3,카페,4.666666667,139884,커피 한잔의 낭만파,0.782400012,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
173,Nujabes414,,부산금정구,010-5497-7923,부산광역시 금정구 장전동 414-14,35.230666,129.088556,카페|얼그레이,1,카페,4,9938,커피 한잔의 낭만파,0.779200017,분위기 좋은 카페 여기있지~,"밀크티,홍차 왤케 맛있지?!"
174,웻커피,,서울강남구,02-6081-5073,서울특별시 강남구 신사동 507-3 1층,37.519935,127.020054,카페,2,카페,4.5,314886,커피 한잔의 낭만파,0.778400004,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
175,Jins110,,세종대평동,010-2971-1428,세종특별자치시 대평동 567-1,36.474805,127.276099,마카롱|카페,1,카페,3,8932,커피 한잔의 낭만파,0.777100027,달달한거 먹고싶으면 여기로~,달달한게 땡긴다? 여기로 가자!
176,목수정,,대전중구,042-522-5512,대전광역시 중구 오류동 158-3 3층,36.322588,127.408618,커피|카페,3,카페,4,150427,커피 한잔의 낭만파,0.774999976,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
177,가비터,,서울강남구,02-556-1979,서울특별시 강남구 역삼동 616-14,37.503517,127.027826,빙수|카페,4,카페,3,13537,커피 한잔의 낭만파,0.774299979,빙수는 언제나 맛있지!,언제먹어도 맛있는 빙수맛집~
178,별달밤,,서울중구,010-5094-2700,서울특별시 종로구 명륜1가 98-1,37.586048,126.996894,카페,2,카페,4,178222,커피 한잔의 낭만파,0.773400009,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
180,관계의이점,,서울성동구,010-2637-2987,서울시 성동구 응봉동 191-15,37.550119,127.032768,카페|케익,1,카페,3,34607,커피 한잔의 낭만파,0.773299992,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
